AX,AY,AZ,GX,GY,GZ
-0.3684405,0.77573395,-0.46923253,-0.22640193,-0.0669661,0.06834055
-0.29229277,0.7164097,0.038694765,-0.22640193,-0.0669661,0.06834055
-0.20945406,0.4652815,-1.2200065,-0.20685424,-0.047418416,0.06467536
-0.11573267,0.42702007,0.15100247,-0.19097175,-0.029703323,0.061621033
-0.11451191,0.42710304,0.15614918,-0.16165021,0.006337727,0.07383834
0.50433075,0.6736841,-0.9461387,-0.14821118,0.007559457,0.08788824
0.30965576,-0.6432228,-0.28012627,-0.14637859,-0.002214387,0.086055644
0.3031167,-0.6435213,-0.269139,-0.15065464,-0.022372939,0.0762818
0.29992697,-0.64360046,-0.25623217,-0.15737416,-0.033368513,0.067118816
0.53800917,-0.56219196,-2.1525586,-0.18058704,-0.044364087,0.049403727
0.5356658,-0.56222725,-2.1448123,-0.20746511,-0.05352707,0.044516806
0.5360104,-0.56232166,-2.1548295,-0.22151501,-0.057803124,0.046960264
0.5291911,-0.5627985,-2.1619916,-0.23861924,-0.05535966,0.046960264
0.9481764,0.59120655,0.22023907,-0.24167356,-0.0388663,0.0463494
1.4276793,0.76830673,-0.103558,-0.24656048,-0.037644573,0.04879286
1.9616088,0.6694288,-1.2446225,-0.22884539,-0.032757647,0.05062546
2.1373906,0.9644499,1.1231395,-0.21357377,-0.033368513,0.051847186
2.1408129,0.9645214,1.113876,-0.19952387,-0.033368513,0.051236324
1.5488237,1.2262735,0.46500295,-0.12255484,-0.01198823,0.053679783
0.6367557,0.03280449,-0.4104671,-0.12927435,-0.010155635,0.05917757
0.32744884,1.1282177,0.36337388,-0.12927435,-0.010155635,0.05917757
0.32357204,1.1280165,0.3666063,-0.12927435,-0.010155635,0.05917757
-0.8813392,1.3639555,0.8993325,-0.12927435,-0.010155635,0.05917757
-1.2119613,1.0176678,0.70669574,-0.12927435,-0.010155635,0.05917757
-1.2055378,1.0181313,0.7109926,-0.14149167,-0.014431692,0.064064495
-0.5101526,1.6905375,-0.59015495,-0.15065464,-0.018707749,0.064064495
-0.13018066,0.44485378,1.6151836,-0.17203492,-0.0388663,0.064064495
1.4862498,0.42480373,-1.6708494,-0.18852828,-0.06207918,0.05795584
1.4723072,0.42404747,-1.6662499,-0.18852828,-0.0687987,0.05062546
1.4758418,0.4241686,-1.6725317,-0.1811979,-0.06269005,0.03352123
-0.047548473,-0.18066978,2.5724843,-0.17447838,-0.054748796,0.02313652
-0.020559967,-0.17896748,2.5797284,-0.15920675,-0.022372939,0.010919216
0.005116046,-0.17716217,2.5954397,-0.1427134,0.011835515,0.009697486
0.03101331,-0.1754942,2.5907214,-0.13782647,0.020998493,0.013362677
-2.1405275,-0.11324501,0.91956866,-0.12377657,0.0313832,0.016417004
-3.097412,0.4479723,0.76107734,-0.105450615,0.011224649,0.013362677
-2.0451763,0.25414562,-0.1590905,-0.096898496,-0.003436117,0.013362677
-1.1882751,-0.06281757,0.97551733,-0.07490735,-0.03214678,0.012140946
-0.7296619,-0.60291576,2.022364,-0.049861874,-0.0388663,0.02069306
-0.7555799,-0.6046715,2.0097406,-0.049861874,-0.0388663,0.02069306
0.16448474,-0.83331776,1.0846698,-0.03520111,-0.019929478,0.027412578
0.6226567,-0.8627329,1.5999615,-0.025427265,0.016722437,0.02985604
0.6241683,-0.8627262,1.5799406,-0.04802928,0.04298964,0.031688634
-0.046812057,-0.7643194,2.4541035,-0.060246583,0.044211373,0.034742963
-0.8030221,0.052744865,2.3917987,-0.07246389,0.04054618,0.032910366
-0.7919784,0.053461075,2.397571,-0.104228884,0.001450805,0.03718642
-0.78607124,0.053785324,2.387498,-0.120111376,-0.046196684,0.0322995
-0.45008713,0.6472759,1.600881,-0.13110696,-0.0669661,0.024358252
0.3064254,-0.6369095,2.1792128,-0.1372156,-0.07918341,0.01947133
0.2872209,-0.6381111,2.1675184,-0.12194397,-0.06207918,0.023747386
0.8114789,-0.51970196,2.2880595,-0.10728321,-0.044974953,0.027412578
1.5940583,-0.9638624,0.05625497,-0.07429648,-0.008933905,0.03901902
1.5758868,-0.9648638,0.058517657,-0.03642284,0.02893974,0.041462477
1.5687858,-0.9652262,0.037444472,-0.019318614,0.044211373,0.04024075
1.5672734,-0.96530056,0.03286007,2.29E-04,0.04176791,0.048181996
1.9862586,-0.37393284,1.8332998,0.006337727,0.029550606,0.053068917
1.5506991,-1.240634,0.7948054,0.010613783,-0.008933905,0.062842764
1.3532915,-0.7996235,1.428181,0.008170323,-0.04375322,0.0622319
0.6722516,-0.39452457,3.3221736,-0.009544769,-0.042531494,0.05673411
0.16293165,-0.7622585,1.2872546,-0.009544769,-0.042531494,0.05673411
0.068084836,0.19612503,1.7399756,-0.011377365,-0.032757647,0.05795584
-0.40844434,-0.047366142,1.7075843,-0.016264288,-0.018096883,0.0603993
-0.33320206,-0.12616444,2.4384084,-0.020540344,0.007559457,0.057344973
-0.33922088,-0.12650204,2.4356022,-0.022372939,0.020998493,0.050014593
0.46453944,0.17704678,2.3024454,-0.02359467,0.0173333,0.044516806
0.9676313,0.90663624,3.4836729,-0.025427265,2.29E-04,0.03718642
0.95306236,0.9059353,3.4715183,-0.021762075,-0.007712174,0.037797287
1.4972882,0.19865227,3.0921097,-0.02115121,-0.02603813,0.035353824
1.4025524,0.14383698,7.0149283,-0.013209961,-0.03397938,0.035353824
1.728333,0.9487858,6.977581,-0.006490443,-0.028481591,0.02985604
1.7387569,0.94921494,6.9881535,0.01366811,-0.011377365,0.029245174
2.577925,3.1044445,2.1976554,0.03504839,0.008170323,0.030466905
1.314246,2.1767645,6.988477,0.057039544,0.027718011,0.029245174
1.314246,2.1767645,6.988477,-0.10239629,-0.002825252,-0.2682462
0.91068596,3.8136368,3.4835455,-0.012599096,-0.029092457,-0.3122285
0.9458263,3.815651,3.500483,0.106519625,0.003283401,-0.3476587
0.9831518,3.8178349,3.5388412,0.17066048,0.038713586,-0.35865426
-0.8973428,1.1964264,4.4876146,0.37468946,0.263512,-0.37942368
-1.834981,3.1345987,7.0609245,0.33253977,0.24090998,-0.40446916
-1.806458,3.1367922,7.079478,0.33253977,0.24090998,-0.40446916
-0.8112603,3.0848513,2.742177,0.33253977,0.24090998,-0.40446916
-0.5317428,1.1230822,2.8807256,0.33253977,0.24090998,-0.40446916
-0.42893445,1.0095987,5.013144,0.28550315,0.20486893,-0.4301255
-0.4372198,1.0090322,5.0274577,0.22869268,0.16210836,-0.45333838
-0.14293432,-0.41302204,1.7533149,0.17127134,0.12606731,-0.4722752
-0.13327128,-0.41202927,1.773948,0.045433104,0.091248,-0.49732068
-1.0805581,-0.1351881,3.1016293,-0.0388663,0.09063713,-0.4985424
-1.0450025,-0.13615131,1.4972827,-0.042531494,0.09796751,-0.48571423
-1.0420494,-0.13537693,1.5253556,-0.004657847,0.09857838,-0.44478625
-1.1476778,-0.68809986,1.1516156,0.07414377,0.12484559,-0.38919753
-0.9866238,-2.2590442,1.2662404,0.11385001,0.145615,-0.3562108
-0.9953703,-2.2593236,1.2829518,0.1755474,0.18043432,-0.29145908
-1.0059253,-2.259665,1.3017168,0.21219932,0.17249307,-0.23220515
-0.38202858,-3.0047188,0.65439624,0.22258402,0.14805846,-0.20593795
0.011815548,-3.7184672,0.25733167,0.23296873,0.06498079,-0.15706873
-0.07921529,-4.4298835,0.33287176,0.22991441,0.007559457,-0.13691017
-0.08516246,-4.4300914,0.3401929,0.24029912,-0.0828486,-0.08987355
-0.08937657,-4.4302144,0.34664896,0.2848923,-0.10300715,0.002977968
-0.005579531,-4.1213627,0.32031274,0.2848923,-0.10300715,0.002977968
-0.1036948,-4.293771,0.28467327,0.30688342,-0.06757697,0.059788436
0.24818245,-3.6621804,0.8969027,0.31665727,-0.04375322,0.10377073
0.83845985,-4.1184187,0.17237374,0.2946661,-0.05047274,0.1288162
0.8127599,-4.1202765,0.17116848,0.27206412,-0.054748796,0.1324814
2.0169377,-4.804693,-0.079264104,0.20486893,-0.07612908,0.12759447
1.9953661,-4.8066673,-0.097459674,0.16455182,-0.09017898,0.12637275
1.8920851,-5.267225,0.27016485,0.075976364,-0.12133311,0.12331842
1.6614724,-5.049397,-0.9533236,0.02405282,-0.1372156,0.12454015
0.70146984,-5.1086082,0.034836322,-0.038255434,-0.14943291,0.10743593
0.005091429,-4.9831657,-0.94277304,-0.05352707,-0.1530981,0.086055644
-0.62225544,-4.816502,-0.089389175,-0.030925052,-0.1549307,0.07811439
-0.8448043,-3.9778957,-0.08131985,0.05093089,-0.16103935,0.07994699
-0.4820485,-3.0852704,0.47367144,0.15661058,-0.13355042,0.08544478
-0.49545866,-3.0866923,0.4492653,0.20486893,-0.10239629,0.08422305
-0.5188588,-3.088982,0.40693307,0.28855747,-0.02359467,0.08239045
0.99445385,-2.1882668,2.1485655,0.35208747,0.03688099,0.070173144
2.5275435,-2.2762184,0.16779986,0.37102428,0.051541757,0.056123246
2.11,-1.3795252,3.9596577,0.37835467,0.04604397,0.026190847
2.1157396,-1.3792105,3.9151592,0.31177035,-0.024816401,-0.045280386
2.134076,-1.3779812,3.8874125,0.31177035,-0.024816401,-0.045280386
2.134076,-1.3779812,3.8874125,0.2879466,-0.04680755,-0.060552016
0.68912154,-0.3898611,3.3797343,0.26778805,-0.06330091,-0.07276932
-0.78009474,0.2666378,4.015889,0.21525364,-0.052305337,-0.098425664
-0.735273,0.27012062,3.992118,0.199982,-0.03214678,-0.106977776
-1.6220315,1.6729507,5.153147,0.19570595,-0.005268713,-0.1118647
-2.661304,3.230319,4.024457,0.19814941,0.050320026,-0.13019066
-1.0591218,2.0946932,5.749174,0.21342105,0.087582804,-0.15096007
0.41767097,1.999402,4.9018426,0.22624922,0.093080595,-0.15645786
1.7468057,2.7418146,4.886834,0.24090998,0.08391761,-0.15706873
1.7020992,1.3379183,5.8949604,0.25373816,0.055206947,-0.14607315
1.6899271,1.3379555,5.8665495,0.25740334,0.0332158,-0.14362969
1.6969573,1.3390398,5.8473234,0.28367054,0.00206167,-0.13080151
0.6538018,3.452755,5.572932,0.31726813,-0.013820826,-0.118584216
0.23031452,4.668709,4.8511114,0.33253977,-0.0107665,-0.11552989
-0.79582065,4.4483175,5.952446,0.349644,0.019165898,-0.09720393
-0.77314854,4.4504614,5.9403434,0.34231362,0.038713586,-0.082543164
-2.1614985,3.9626446,7.0667353,0.32032245,0.06620252,-0.0538325
-0.40502572,4.275817,6.799088,0.28244883,0.059483003,-0.031230485
0.43615854,2.180194,5.5856276,0.1914299,-0.1286635,-0.009239337
0.403902,2.1777534,5.5872216,0.1914299,-0.1286635,-0.009239337
0.3853262,2.1764288,5.5869603,0.18532124,-0.13538301,-0.00496328
0.3853262,2.1764288,5.5869603,0.18532124,-0.13538301,-0.00496328
1.1965072,1.8979168,6.300521,0.17921259,-0.12560916,0.005421429
1.1897712,1.8969717,6.313639,0.1755474,-0.10667235,0.012140946
1.4035606,1.2449951,4.1126966,0.16577356,-0.054137934,0.03596469
1.4111253,1.2452412,4.120681,0.17432567,-0.017486017,0.06345363
0.52568185,-0.2198,4.5255623,0.17188221,-0.01198823,0.07811439
0.5329124,-0.22001457,4.548913,0.17066048,-0.027259862,0.09216429
0.22198796,-0.025888443,3.4623804,0.16271923,-0.07307476,0.09705122
0.23106498,-0.025631905,3.4775581,0.15905404,-0.09812023,0.09399689
-0.156084,-0.51633644,3.8027282,0.15661058,-0.14576772,0.086055644
-0.048283517,-0.8329706,3.5284154,0.1614975,-0.16042848,0.083001316
-0.052667737,-0.8335657,3.5398505,0.18165605,-0.13293955,0.09277516
0.18486267,-1.6578646,3.6674016,0.19020817,-0.1091158,0.097662084
0.4950316,-1.8571754,3.2364907,0.19570595,-0.0828486,0.10377073
0.825859,-2.1334386,3.0412743,0.2018146,-0.032757647,0.10865766
0.817581,-2.1340194,3.0414965,0.20059288,-0.016875152,0.109268524
1.0200138,-1.6696825,3.3884969,0.19387336,-0.025427265,0.10865766
0.8737103,-2.4837403,2.4964702,0.07964156,-0.14698945,0.08666651
0.8754925,-2.4835925,2.495102,0.07964156,-0.14698945,0.08666651
0.8804449,-2.483006,2.483571,0.07964156,-0.14698945,0.08666651
0.87690204,-2.4836564,2.5022032,0.07964156,-0.14698945,0.08666651
0.84577745,-1.4230251,3.8094373,0.07475463,-0.13232869,0.087277375
1.2172928,-2.0244517,1.5464029,0.06742425,-0.11766792,0.086055644
0.14439559,-2.5545044,6.0171223,0.069867715,-0.07918341,0.08788824
0.489642,-0.44111538,3.149542,0.088804536,-0.06085745,0.08666651
0.50355446,-0.4407053,3.174939,0.10713049,-0.04192063,0.08483391
0.030714035,-0.55947113,0.5497843,0.13034338,-0.05169447,0.087277375
0.036296785,-0.5583544,0.5199749,0.13889548,-0.052305337,0.09155343
-0.42871696,-1.3692532,3.1550126,0.14622587,-0.06391177,0.09399689
-0.43282235,-1.3694487,3.151167,0.14928019,-0.07918341,0.09705122
0.3235428,-0.08346939,0.8286428,0.14928019,-0.08590292,0.10010554
-0.30885136,-1.5506992,3.8634064,0.14317155,-0.093844175,0.10132727
-0.31212938,-1.5497026,3.827303,0.12484559,-0.07551821,0.093386024
-0.3670988,-2.0645108,3.4725564,0.11568261,-0.06085745,0.08788824
0.34421676,-0.40508842,1.5358483,0.09796751,-0.04314236,0.08055785
0.34196693,-0.40421867,1.5106373,0.09002627,-0.041309763,0.07506007
0.33719605,-0.40322495,1.4800668,0.07841983,-0.046196684,0.0622319
0.12955755,-0.5870838,3.8489225,0.06925685,-0.044364087,0.044516806
0.3733824,-1.0489769,2.7638364,0.07780896,-0.0388663,0.043295074
0.457109,-0.9236288,3.2884226,0.07780896,-0.0388663,0.043295074
0.45154288,-0.9225197,3.2599843,0.07780896,-0.0388663,0.043295074
0.44572136,-0.92175674,3.239028,0.07780896,-0.0388663,0.043295074
0.44572136,-0.92175674,3.239028,0.07780896,-0.0388663,0.043295074
0.3697376,-1.4090462,3.5183043,0.09369145,-0.024205536,0.0463494
0.36834118,-1.4078207,3.4964871,0.09857838,-0.016875152,0.04879286
0.45012516,-1.1028643,2.6108174,0.103465304,-0.011377365,0.049403727
0.44664603,-1.1022692,2.5979893,0.10163271,-0.0107665,0.04879286
0.10556495,-1.6900339,3.7850652,0.09857838,-0.015653422,0.049403727
0.3142667,-1.3016987,4.0393386,0.08391761,-0.03397938,0.053068917
0.54680645,-1.2082281,2.9874954,0.071700305,-0.038255434,0.059788436
0.51433015,-1.2869425,3.875308,0.05215262,-0.04192063,0.06772968
0.44778556,-1.5570164,3.4888618,0.020387627,-0.04192063,0.075670935
-0.14119595,-1.0234833,-0.38234913,-0.1408808,-0.27527115,0.29985848
0.21573974,-0.36130333,-0.76054835,-0.11400273,-0.22823453,0.29802588
0.5956983,0.09030533,-1.9429996,-0.088346384,-0.101174556,0.29863673
0.32515812,0.014012337,-0.7706132,-0.09078985,0.011835515,0.29374984
-0.20206162,-0.5990858,-0.6149126,-0.1091158,0.043600507,0.28336513
-0.26069385,8.43E-04,-0.74940515,-0.17875445,0.045433104,0.25831965
-0.46362144,0.7069874,-1.0458225,-0.22456934,0.007559457,0.23999368
-0.45176998,0.7049141,-1.0377065,-0.2935971,-0.1109484,0.20028745
-0.9006369,0.3477049,-0.6187842,-0.34185547,-0.23556492,0.15080735
-0.9875296,-0.14213848,-0.14585781,-0.34552065,-0.26977336,0.102549
-0.13092531,0.5219593,-1.4270179,-0.339412,-0.24350616,0.08239045
-0.1402046,0.52042866,-1.4192927,-0.30153835,-0.12194397,0.06895141
0.28269437,-0.17124271,0.39413667,-0.2746603,-0.04314236,0.07322747
0.3856617,-0.42156124,0.33823562,-0.20257819,0.09674578,0.074449204
0.62313104,0.45249653,-0.12395978,-0.1390482,0.1737148,0.056123246
0.49362844,-0.16388416,-1.7943022,-0.11766792,0.17738,0.041462477
-0.0127455,-0.29376125,0.498374,-0.08651379,0.11690433,0.005421429
-0.6046628,-0.3713827,0.28343844,-0.08040514,0.06498079,-0.004352415
-0.38746962,0.14475918,-0.42565095,-0.05841399,-0.09017898,-0.023900103
-0.3890043,0.14377499,-0.4192084,-0.05719226,-0.108504936,-0.02695443
-0.5126953,-0.77054405,1.1998482,-0.048640147,-0.096898496,-0.028176159
-0.39449176,-0.46914768,0.6449022,-0.04680755,-0.019929478,-0.022678372
0.17643385,-1.0062933,-1.0495667,-0.059024855,0.093080595,0.004199699
0.49615884,-0.33270454,-2.506904,-0.10667235,0.16210836,0.039629884
-0.026461015,-0.9543228,1.2510066,-0.13538301,0.17188221,0.054901514
-0.14053805,-0.9829416,0.5236658,-0.2129629,0.12545645,0.06834055
0.10863486,-0.26621437,-0.9172458,-0.25205827,0.077198096,0.06467536
0.18792407,0.0442667,-2.241045,-0.3198643,-0.048640147,0.067118816
-0.0892109,0.22393608,1.3904003,-0.3742313,-0.15370896,0.07506007
-0.3683172,-0.37207317,0.25340867,-0.4023311,-0.18180877,0.09644035
0.083520286,0.24703884,-0.35787117,-0.402942,-0.16592628,0.10743593
-0.026650105,0.39712524,-0.93953854,-0.39438987,-0.13232869,0.12515102
-0.021377716,0.3987236,-0.9498059,-0.3449098,-0.04925101,0.15386169
-0.25222734,-0.09828091,0.0757004,-0.27893636,0.022220224,0.18745928
0.090630114,0.48301983,-1.4317621,-0.2569452,0.041157044,0.21189389
-0.42737493,-0.32202816,-0.57546955,-0.23678663,0.04482224,0.24182628
-0.9342814,-0.2576418,1.4437089,-0.24778222,-0.015042556,0.26992607
-0.72044224,-0.30487633,0.23304725,-0.26244298,-0.06757697,0.28458685
-0.5359312,-0.001812935,-1.5275184,-0.28565586,-0.1689806,0.29924762
-0.85924834,-0.29572487,-0.07073295,-0.29848403,-0.21235204,0.3016911
-1.0486186,0.20153522,0.95305943,-0.29298624,-0.25266913,0.30841058
-0.99342775,0.4250164,0.9863199,-0.27221683,-0.22090414,0.31085405
-0.9972681,0.42485523,0.9872117,-0.25328,-0.18425223,0.31574097
-0.5441204,0.5692997,1.0536498,-0.23006712,-0.08712465,0.3279583
-0.44115505,-0.3689623,0.23288572,-0.24289529,-0.007101309,0.35300374
-0.03706775,0.4517994,0.5972848,-0.2599995,0.009392053,0.3664428
-0.022203065,0.4535761,0.58705497,-0.30337095,-0.024816401,0.3853796
-0.84012514,-0.26601124,1.0005999,-0.330249,-0.1427134,0.39393172
-0.90525746,1.0871897,1.8563547,-0.34185547,-0.27099508,0.3804927
-1.0998399,0.18214417,1.0616364,-0.35040757,-0.32475123,0.36949712
-0.27556992,1.1268225,-1.5175283,-0.35957056,-0.31009048,0.3658319
-0.440662,0.97597885,0.39958477,-0.36201403,-0.27404943,0.36766452
-0.05254794,1.5186176,0.9137256,-0.35957056,-0.17203492,0.37743837
0.048006784,0.35569668,1.8087975,-0.3253621,-0.08345947,0.38171443
0.021502811,0.35601234,1.8055595,-0.30520356,-0.056581393,0.37804922
1.8129218,0.52572346,-0.4465437,-0.28015807,-0.039477166,0.35178202
2.0029233,0.46304035,-0.017974615,-0.27710375,-0.049861874,0.33162346
1.8536063,-0.48106575,2.1631765,-0.28809932,-0.08590292,0.2943607
2.032241,-0.9110546,-1.0244279,-0.30214924,-0.14026994,0.2644283
2.3170319,-0.22807121,-1.0810571,-0.3009275,-0.16714801,0.2503784
1.5484375,-0.31446075,-0.72796327,-0.2813798,-0.18852828,0.22411118
0.26960343,-0.91566944,2.9995923,-0.25083655,-0.15431984,0.19478965
0.2894877,-0.9159088,3.0015285,-0.23251058,-0.11827879,0.18501581
0.22686698,0.6685047,-1.1535476,-0.19280434,-0.03153592,0.1746311
-0.45302698,0.08832836,-1.200892,-0.17997618,0.006337727,0.17096591
-0.80663353,0.3243227,1.7915251,-0.16165021,0.05459608,0.15997034
-0.8067244,0.32507515,1.7870733,-0.16226108,0.05642868,0.13614659
0.06067308,0.9579363,0.32620776,-0.17142406,0.04054618,0.12087496
0.42285365,0.37162304,-0.18355799,-0.198913,-0.013820826,0.09582949
0.8526789,0.46122932,1.1744123,-0.22090414,-0.077961676,0.08239045
0.8415575,0.46198463,1.1695204,-0.23128885,-0.09812023,0.077503525
1.1107843,0.38818932,0.7191745,-0.25328,-0.09812023,0.06528623
0.7899837,0.4190836,1.29279,-0.26427558,-0.044364087,0.04268421
0.6956424,0.93724823,0.1761502,-0.25328,0.025885414,0.021303926
0.41538727,0.7254524,-0.43935955,-0.2447279,0.05215262,0.016417004
-0.05847557,0.045261383,-0.47323227,-0.23861924,0.06742425,0.012751812
-0.58561814,0.103713036,1.6551195,-0.22029328,0.07414377,0.008475755
-0.70680183,0.45639706,1.158684,-0.21846068,0.04665483,0.007254025
-0.55314416,0.22322655,-0.41525793,-0.21479549,0.001450805,0.007254025
-0.83533734,-0.29445076,-0.8472379,-0.2092977,-0.027870728,0.005421429
-1.135593,-0.77433777,1.4150363,-0.18913916,-0.0687987,0.009697486
-0.50751525,-0.043094635,0.39626932,-0.17081319,-0.07307476,0.013973543
0.14683014,-0.39285374,-0.43670535,-0.14026994,-0.047418416,0.015806139
0.1246718,-1.0702076,-0.18720794,-0.11339186,0.009392053,0.016417004
0.16676527,-0.91494083,1.1556098,-0.10606148,0.03443753,0.016417004
0.39435706,-0.6607199,-0.08469665,-0.09934196,0.06803512,0.017027868
0.44382018,-0.0938406,0.50293505,-0.10239629,0.077198096,0.015195273
0.22603229,-0.11133194,0.70451653,-0.13477215,0.07047858,-0.008628472
0.08714169,-0.74446774,0.6135839,-0.16409367,0.03810272,-0.041615196
0.28062722,-0.25360394,0.7142407,-0.19036089,-0.016264288,-0.06910413
0.57443213,-0.04585266,0.9646981,-0.19219348,-0.04008803,-0.076434515
0.8283631,-0.0919199,-0.6885724,-0.19646953,-0.059024855,-0.09292787
0.64315647,-0.45818424,-0.5521513,-0.1866957,-0.042531494,-0.095371336
0.09369857,-0.658782,1.4533012,-0.16348282,0.008781188,-0.09353874
-0.08718875,-0.43744278,1.105321,-0.13232869,0.05642868,-0.083764896
-0.17015404,-0.32945538,-0.41710103,-0.1109484,0.07841983,-0.0800997
-0.59462476,-0.649662,-0.9690608,-0.07185303,0.08697194,-0.076434515
-0.872702,0.08608055,0.2603469,-0.05047274,0.080252424,-0.07826711
-1.3103588,0.30216312,1.3994652,-0.011377365,0.031994067,-0.09292787
-1.2203914,0.24674511,0.46516573,-0.007712174,0.022831088,-0.094149604
-0.9605144,-0.023792267,0.23048925,-0.011377365,0.014278975,-0.10025826
-0.60485154,0.027223587,0.25320113,-0.03214678,0.022220224,-0.08987355
-0.30574995,-0.9988432,-0.059999228,-0.07857254,0.030772336,-0.07032586
0.033445463,-0.82881165,-0.33243394,-0.12072224,0.02649628,-0.048945576
-0.07406798,-1.8106174,0.27496958,-0.13538301,0.016722437,-0.04589125
0.28860125,-0.058413506,0.5241864,-0.15248723,-0.012599096,-0.053221636
0.25151336,-0.15048218,0.46346927,-0.15187638,-0.028481591,-0.055665094
0.013232991,-0.7999525,0.106090784,-0.1530981,-0.04558582,-0.05933029
0.20874563,0.32515335,1.161597,-0.14698945,-0.042531494,-0.04466952
-0.13510552,0.068766594,0.49765158,-0.14210252,-0.030925052,-0.024510968
-0.5609735,-0.2713089,0.20545912,-0.13477215,-0.02603813,-0.009239337
-1.159069,-0.120230675,0.87003136,-0.124387436,-0.024205536,0.002977968
-1.3910832,1.5334635,2.204537,-0.09750936,-0.026648996,0.021914791
-1.9788729,1.0095301,2.4455373,-0.081016004,-0.035811976,0.036575556
-1.759826,1.8097982,3.486767,-0.07185303,-0.040698897,0.042073343
-1.5718913,2.4875898,3.1099386,-0.0687987,-0.057803124,0.051236324
-1.2136519,2.0181274,1.6197124,-0.05841399,-0.07979427,0.049403727
-1.6787803,1.6959076,4.086319,-0.05963572,-0.0846812,0.043295074
-1.4278922,3.1327896,6.0583963,-0.05719226,-0.07918341,0.038408153
-1.4278922,3.1327896,6.0583963,0.24396431,-0.051083606,0.15569428
-0.47937077,3.5811987,2.835222,0.3459788,-0.037033707,0.18073976
0.724137,3.9234705,-0.4548496,0.39240456,-0.03397938,0.1905136
0.7051059,3.9188366,-0.4346944,0.44921502,-0.05535966,0.19601138
-0.014348269,3.028162,6.386602,0.4620432,-0.06085745,0.19295706
0.19291764,2.6774817,3.7476513,0.43333253,-0.061468314,0.1923462
-0.26678342,1.5385952,2.5567636,0.3600287,-0.059024855,0.1923462
-0.81283057,2.627863,3.211546,0.32032245,-0.065133505,0.1923462
-1.1660367,2.5583992,2.798254,0.21158844,-0.077961676,0.18196149
-0.7307906,2.7104864,0.3385086,0.080252424,-0.077961676,0.15935947
-0.7524927,1.9500227,1.636586,0.0173333,-0.07918341,0.14714217
-0.44475716,1.2163925,2.011819,-0.09017898,-0.10056369,0.123929285
0.44394466,0.06886387,-0.11614418,-0.1372156,-0.13355042,0.10804679
0.79920596,0.0402565,-0.24719083,-0.123165704,-0.15248723,0.07994699
0.6013456,-0.4947033,1.4037493,-0.10178542,-0.15004377,0.059788436
0.6132488,-0.6499367,0.89860725,-0.07307476,-0.12683089,0.04512767
0.50425154,-1.2785711,-0.5537039,-0.007712174,-0.051083606,0.030466905
0.37803254,-1.6692224,-0.33000684,0.069867715,0.011224649,0.046960264
0.44665802,-1.2157078,-0.79652584,0.16882788,0.030161472,0.067118816
0.22601913,-2.0324287,-0.95314413,0.2842814,0.009392053,0.059788436
0.28492492,-2.0902324,-0.8315213,0.33253977,-0.009544769,0.0463494
0.25610533,-2.1839519,0.2623123,0.38079813,-0.02359467,0.029245174
0.54570526,-2.1191468,-1.2349204,0.435776,-0.021762075,0.00786489
0.91603494,-2.2355032,-1.8890164,0.44188464,-9.93E-04,-7.64E-05
0.7562407,-3.0834804,-2.0653281,0.4253913,0.020387627,-0.002519819
0.65382105,-3.310039,-0.42053556,0.38201985,0.0613156,-0.032452215
0.91332215,-3.2202353,-1.6604801,0.3581961,0.07475463,-0.050167307
0.9788751,-3.7015743,-1.5056436,0.30138564,0.07108945,-0.091095276
0.8697686,-3.9564328,-1.8386264,0.25740334,0.036270123,-0.11552989
0.5139397,-3.9596853,-0.5854085,0.23968825,0.015500706,-0.11797335
0.36046326,-3.5824466,-1.5812571,0.2176971,-0.012599096,-0.122860275
0.018779524,-4.05576,-1.6082288,0.20853412,-0.008933905,-0.13446671
-0.17125058,-3.4674587,-2.3356519,0.21464278,8.40E-04,-0.13629931
-0.43684977,-3.7576842,-1.6273751,0.26106852,0.03688099,-0.12896892
-0.5258891,-3.1400614,-2.061748,0.31665727,0.06314819,-0.117362484
-1.0976325,-3.742577,-0.22509181,0.34903312,0.075976364,-0.10881037
-0.39618367,-2.6430492,-2.9605017,0.39851323,0.091248,-0.08498663
-0.19445348,-2.679833,-2.4951105,0.41683918,0.09063713,-0.06971499
-0.44144145,-3.4396825,-1.937978,0.43821946,0.025274549,-0.014737124
-0.17002368,-2.924388,-0.23856962,0.4369977,-0.005268713,0.003588833
0.44160894,-2.3264537,-1.8400925,0.42905647,-0.030314188,0.026190847
0.66073304,-2.7893066,-2.186321,0.4003458,-0.07185303,0.054901514
1.0986863,-2.236423,-2.7302012,0.3600287,-0.088346384,0.06956228
0.82260615,-3.0852647,-1.7660261,0.32948545,-0.09078985,0.08361218
0.55243224,-2.753594,-1.0607466,0.30810517,-0.08773552,0.0884991
0.441715,-2.4458914,-1.3169554,0.2580142,-0.06574437,0.10315987
0.41431528,-1.7298584,-2.040158,0.23968825,-0.052916203,0.11476631
-0.057306826,-1.9227223,-1.7294122,0.19448422,-0.05719226,0.14103352
-0.4098264,-1.6550226,-1.3947158,0.16882788,-0.101174556,0.16607898
-0.50880325,-1.3034697,-1.0841222,0.16088663,-0.12988523,0.17707457
-0.44762686,-1.0693665,-1.4357266,0.17127134,-0.1793653,0.19173533
0.04733312,-0.2891636,-1.3031123,0.18287778,-0.19769126,0.20028745
